"obs"
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.114285714285714
0.1
0.103448275862069
0.241379310344828
0.208333333333333
0.103448275862069
0.138888888888889
0.212121212121212
0.296296296296296
0.375
0.162162162162162
0.138888888888889
0.142857142857143
0.307692307692308
0.24
0.210526315789474
0.212121212121212
0.129032258064516
0.142857142857143
0.269230769230769
0.185185185185185
0.09375
0.185185185185185
0.25
0.206896551724138
0.153846153846154
0.235294117647059
0.137931034482759
0.0769230769230769
0.105263157894737
0.24390243902439
0.12
0.153846153846154
0.161290322580645
0.0571428571428571
0.235294117647059
0.161290322580645
0.129032258064516
0.285714285714286
0.111111111111111
0.239130434782609
0.318181818181818
0.147058823529412
0.257142857142857
0.0789473684210526
0.15625
0.121212121212121
0.148148148148148
0.24
0.178571428571429
0.161290322580645
0.21875
0.128205128205128
0.153846153846154
0.15625
0.121212121212121
0.175
0.195121951219512
0.178571428571429
0.222222222222222
0.1
0.0789473684210526
0.1
0.0869565217391304
0.206896551724138
0.114285714285714
0.108108108108108
0.28125
0.285714285714286
0.161290322580645
0.236842105263158
0.1
0.193548387096774
0.25
0.204545454545455
0.185185185185185
0.09375
0.108108108108108
0.15625
0.157894736842105
0.272727272727273
0.0909090909090909
0.233333333333333
0.181818181818182
0.142857142857143
0.128205128205128
0.15625
0.0869565217391304
0.102564102564103
0.133333333333333
0.181818181818182
0.228571428571429
0.181818181818182
0.205882352941176
0.269230769230769
0.142857142857143
0.214285714285714
0.296296296296296
0.181818181818182
0.153846153846154
0.0810810810810811
0.217391304347826
0.153846153846154
0.161290322580645
0.0909090909090909
0.032258064516129
0.116279069767442
0.0833333333333333
0.0833333333333333
0.0285714285714286
0.137931034482759
0.0952380952380952
0.171428571428571
0.25
0.24
0.181818181818182
0.142857142857143
0.258064516129032
0.115384615384615
0.1875
0.208333333333333
0.12
0.242424242424242
0.1
0.117647058823529
0.0689655172413793
0.148148148148148
0.111111111111111
0.173913043478261
0.0606060606060606
0.0666666666666667
0.161290322580645
0.161290322580645
0.269230769230769
0.133333333333333
0.193548387096774
0.114285714285714
0.12
0.0909090909090909
0.142857142857143
0.115384615384615
0.08
0.116279069767442
0.157894736842105
0.12
0.0714285714285714
0.206896551724138
0.103448275862069
0.125
0.1
0.1
0.178571428571429
0.166666666666667
0.1
0.142857142857143
0.0833333333333333
0.103448275862069
0.2
0.12
0.3
0.128205128205128
0.171428571428571
0.0789473684210526
0.153846153846154
0.12
0.133333333333333
0.193548387096774
0.241379310344828
0.166666666666667
0.0571428571428571
0.151515151515152
0.117647058823529
0.0666666666666667
0.0434782608695652
0.0714285714285714
0.2
0.115384615384615
0.166666666666667
0.241379310344828
0.148148148148148
0.0909090909090909
0.192307692307692
0.161290322580645
0.115384615384615
0.114285714285714
0.206896551724138
0.2
0.032258064516129
0.214285714285714
0.137931034482759
0.161290322580645
0.193548387096774
0.0689655172413793
0.08
0.173913043478261
0.121212121212121
0.162162162162162
0.173913043478261
0.115384615384615
0.111111111111111
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.12
0.08
0.217391304347826
0.08
0.0769230769230769
0.25
0.0740740740740741
0.08
0.0714285714285714
0.0952380952380952
0.142857142857143
0.111111111111111
0.117647058823529
0.08
0.0714285714285714
