"obs"
0.0395480225988701
0.0259067357512953
0.0338983050847458
0.0502793296089385
0.0451977401129944
0.0555555555555556
0.0604395604395604
0.046875
0.0514285714285714
0.0531914893617021
0.0444444444444444
0.0529100529100529
0.0532544378698225
0.0388888888888889
0.0718954248366013
0.0532544378698225
0.0502793296089385
0.0549450549450549
0.063953488372093
0.0397727272727273
0.0621468926553672
0.0511363636363636
0.0487804878048781
0.05
0.05625
0.0632183908045977
0.0625
0.0523255813953488
0.0409356725146199
0.0523255813953488
0.0571428571428571
0.036144578313253
0.0423280423280423
0.0362694300518135
0.064327485380117
0.0517241379310345
0.0411764705882353
0.0552147239263804
0.0368098159509202
0.050561797752809
0.0232558139534884
0.0681818181818182
0.0568181818181818
0.0677083333333333
0.0540540540540541
0.0445859872611465
0.0526315789473684
0.0414201183431953
0.05
0.0535714285714286
0.0670391061452514
0.0449438202247191
0.050314465408805
0.05625
0.0641025641025641
0.0608108108108108
0.0491803278688525
0.0508474576271186
0.064327485380117
0.0611111111111111
0.0572916666666667
0.0568181818181818
0.0423280423280423
0.0421052631578947
0.0416666666666667
0.0508474576271186
0.0342465753424658
0.0666666666666667
0.037037037037037
0.0558659217877095
0.0411764705882353
0.0592105263157895
0.0536585365853659
0.0795454545454545
0.0545454545454545
0.0502793296089385
0.0621468926553672
0.0559006211180124
0.0892857142857143
0.0566037735849057
0.0514285714285714
0.0625
0.0542168674698795
0.0705128205128205
0.0614525139664804
0.0602409638554217
0.0444444444444444
0.0602409638554217
0.0211267605633803
0.075
0.0421686746987952
0.0591715976331361
0.0687022900763359
0.051948051948052
0.0614525139664804
0.0677083333333333
0.0493827160493827
0.0558659217877095
0.0588235294117647
0.0594594594594595
0.19205298013245
0.163366336633663
0.202312138728324
0.148148148148148
0.139393939393939
0.187096774193548
0.141361256544503
0.162011173184358
0.228758169934641
0.15606936416185
0.131147540983607
0.15625
0.140096618357488
0.181818181818182
0.165714285714286
0.152439024390244
0.236842105263158
0.177142857142857
0.141242937853107
0.167630057803468
0.140243902439024
0.129807692307692
0.150537634408602
0.169590643274854
0.144508670520231
0.167664670658683
0.0979381443298969
0.170731707317073
0.112359550561798
0.144444444444444
0.180722891566265
0.144444444444444
0.227848101265823
0.157303370786517
0.142045454545455
0.125581395348837
0.125628140703518
0.164383561643836
0.144654088050314
0.173913043478261
0.130890052356021
0.156462585034014
0.124378109452736
0.18
0.140449438202247
0.132978723404255
0.122448979591837
0.155080213903743
0.20979020979021
0.168478260869565
0.174698795180723
0.155555555555556
0.121794871794872
0.158823529411765
0.138888888888889
0.123076923076923
0.151351351351351
0.2
0.187096774193548
0.118556701030928
0.14367816091954
0.156424581005587
0.124324324324324
0.100502512562814
0.171597633136095
0.157303370786517
0.152439024390244
0.14572864321608
0.177914110429448
0.16751269035533
0.140540540540541
0.171428571428571
0.154639175257732
0.123456790123457
0.14792899408284
0.15028901734104
0.15028901734104
0.192307692307692
0.18562874251497
0.13903743315508
0.202797202797203
0.100591715976331
0.164705882352941
0.0980392156862745
0.0784313725490196
0.125
0.130681818181818
0.119318181818182
0.0904255319148936
0.105
0.157894736842105
0.125
0.113207547169811
0.12565445026178
0.119318181818182
0.182432432432432
0.167741935483871
0.136363636363636
0.100591715976331
0.149732620320856
0.131205673758865
0.110769230769231
0.131274131274131
0.094488188976378
0.115492957746479
0.116719242902208
0.0970588235294118
0.0983606557377049
0.104815864022663
0.0972644376899696
0.11377245508982
0.0610997963340122
0.113793103448276
0.125448028673835
0.146953405017921
0.111731843575419
0.0876712328767123
0.0769230769230769
0.0838509316770186
0.0911602209944751
0.120805369127517
0.109540636042403
0.104529616724739
0.0879396984924623
0.11280487804878
0.072289156626506
0.101156069364162
0.11864406779661
0.126760563380282
0.111864406779661
0.122257053291536
0.12
0.126843657817109
0.0717821782178218
0.106918238993711
0.111111111111111
0.139455782312925
0.142857142857143
0.102310231023102
0.096969696969697
0.108991825613079
0.132142857142857
0.0657534246575342
0.13013698630137
0.0961538461538462
0.131147540983607
0.114035087719298
0.0916666666666667
0.0748663101604278
0.0968586387434555
0.0965909090909091
0.100840336134454
0.082089552238806
0.12012012012012
0.106598984771574
0.0683060109289618
0.0575916230366492
0.124260355029586
0.0948012232415902
0.101190476190476
0.127450980392157
0.0977653631284916
0.105263157894737
0.122186495176849
0.094147582697201
0.0936454849498328
0.127147766323024
0.0820668693009119
0.0920245398773006
0.0732265446224256
0.129770992366412
0.121495327102804
0.142857142857143
0.102564102564103
0.109215017064846
0.142857142857143
0.152439024390244
0.113149847094801
0.0909090909090909
0.0677966101694915
0.0865921787709497
0.152027027027027
0.116719242902208
0.105263157894737
0.0750605326876513
0.077120822622108
0.129909365558912
0.0967741935483871
0.120448179271709
0.0997304582210243
0.1
0.104615384615385
0.072972972972973
0.124629080118694
0.0847058823529412
0.162544169611307
0.1
