"exp"
0.136700816393356
0.133013215889656
0.134267370754665
0.133395604763226
0.132174996373093
0.13285953105978
0.132693197519273
0.132623511000954
0.134958105637231
0.134108080844598
0.132410464003951
0.131773159571606
0.13444387099296
0.134762479538629
0.134819174716352
0.133447358260082
0.133843215811552
0.132410291552826
0.134797432288116
0.134411547503352
0.134565439643375
0.133387029307621
0.134234160522335
0.136116008255495
0.136146110631479
0.133737733857178
0.134291306548163
0.133929702247133
0.13525023725431
0.13596339747412
0.133106451264253
0.136042581401903
0.135848745068028
0.133598840832245
0.134527794173839
0.13423703687266
0.134648072617614
0.133747790747371
0.13449224488872
0.132435508992312
0.135242636542174
0.133340051946626
0.136337897898682
0.136479684983204
0.133378061835946
0.134539905990421
0.134205406782037
0.134439296402635
0.131651496317386
0.135410783941144
0.131332891176843
0.13558192620925
0.136303272495284
0.139185620250017
0.13376121808403
0.136501861026903
0.131771913190201
0.133445321359652
0.133489873245763
0.135188282230892
0.132223022260216
0.136233897242227
0.132873954101522
0.132355422224227
0.133190587115428
0.132319158392636
0.136002504601183
0.137550461768161
0.133499164801312
0.134597654754699
0.133715184514248
0.135981825916799
0.132801809687582
0.133320119142031
0.134988176286165
0.133834101305857
0.130640527732202
0.135196809006673
0.134910454753966
0.135520632340431
0.13379359531367
0.134422551807499
0.132434643053771
0.134633061805238
0.135532737163264
0.133613531952783
0.132814085665672
0.132303082160549
0.137384508361725
0.133388853659152
0.136104171462671
0.132895341706053
0.135977895408341
0.135571936726773
0.134356007186816
0.13219262256911
0.134562276481984
0.133876942113418
0.132994313979551
0.131685532924363
0.133313272359013
0.134731920617907
0.134606082961104
0.13384653212627
0.134693456284961
0.134523844489378
0.136720546527723
0.134096894550729
0.134568979316151
0.134747926220815
0.133940624407322
0.132237337219912
0.134822821497638
0.133848373210297
0.135293118722235
0.136139264395469
0.135456675521667
0.133274121719697
0.133810966846662
0.135410168308081
0.137079669943802
0.134496351581122
0.13518644676551
0.135336553346919
0.133780673061176
0.135789517166876
0.133201318059695
0.135589559858182
0.134025711159613
0.133702863293684
0.135135538906043
0.135400960802675
0.134700925610702
0.133791692923209
0.134626700357624
0.134028604909205
0.132813745987247
0.133959202988398
0.134251104810717
0.135303714746768
0.13567464747516
0.134566032981653
0.133710323538082
0.136496697683925
0.134709557554997
0.134068107317279
0.133192276536995
0.134423623030585
0.134751388048606
0.134401598219145
0.135971367739933
0.135242690447346
0.136124131291956
0.136623968286712
0.136609155454875
0.135669699093726
0.134093651822865
0.135081154085829
0.136478288286701
0.135724095370378
0.135193727098348
0.134618050182218
0.1360530292024
0.134982877354828
0.134048087684443
0.134957380152147
0.134196419279315
0.135783983656486
0.136141228840387
0.133302122750916
0.13444127173882
0.133699178484818
0.13421529813957
0.134741247600977
0.131880418311626
0.136076713653805
0.13450639414764
0.134143535792777
0.133341814828266
0.137103482478363
0.137548305554199
0.135368100914754
0.134819992801709
0.134595145342481
0.135455213639886
0.135857495935429
0.134441137200653
0.135383724228441
0.135167765783353
0.135452328500609
0.135498071496876
0.135010745085891
0.133557524950138
0.135281806524048
0.134626054868866
0.13475514607197
0.134328562199479
0.134820444390879
0.134595524714393
0.134969081984919
0.136675326382974
0.135074913000908
0.138423426551132
0.138096853313942
0.138067698119811
0.135548430454664
0.134215060353726
0.135199984786236
0.137234743812251
0.136379993116047
0.136072369287723
0.134889463036168
0.136802297729975
0.137681662240575
0.138014048828082
0.135988082088128
0.136188373937808
0.133528989847166
0.13832184600213
0.134530174458472
0.13607356997906
0.137824151388539
0.134634298089764
0.13782309096996
0.136870437535603
0.136589069550113
0.135627391954816
0.137528519284184
0.13634826703204
0.138032055470564
0.138048005448488
0.137251039896888
0.132871482363541
0.132955314265703
0.134682260693916
0.13912468268299
0.13864322420695
0.133895429991409
0.136585311479855
0.138452665390542
0.135870528424536
0.135745254382037
0.134939694448984
0.137492607561585
0.137571368328677
0.136231706434374
0.137229692086948
0.13561863860894
0.132782311091925
0.14149414643046
0.135916539437305
0.13720097300659
0.133995039891998
0.136065076914583
0.135866285833876
0.135254411677248
0.136558867946871
0.135649884322941
0.136866102772583
0.137575985463369
0.136502717412261
0.140412129068668
0.138726300768881
0.137854819694275
0.136265681776688
0.138661655254065
0.135957211448242
0.137770802695971
0.137272440808021
0.136221270417585
0.136107720617936
0.133813087129594
0.137891546896383
0.133988879760821
0.137571706862535
0.137017699358014
0.135004834943201
0.137634112632932
0.135447266221511
0.134555952672933
0.136748092910706
0.136062101175778
0.140024947297173
0.136051868020346
0.13742798501964
0.139395492489531
0.135245660320821
0.13655231190619
0.137661708620196
0.136281909908868
0.134691640536621
0.135488532413135
0.133343509488701
0.13628335430237
0.135963908126675
0.136279099351378
0.135917418056773
0.136251151002048
0.13688114363874
0.138455473491527
0.136647216611092
0.13341357596566
0.135932404217583
0.136565236273893
0.135790905628098
0.136142086003679
0.134762516455351
0.135082967998058
0.134305396772488
0.134970679174108
0.136770269973059
0.134631778049513
0.135413801382122
0.136309217710719
0.13585201066389
0.133496287684906
0.135308609660966
0.135650531460774
0.135873845820381
0.13465374838856
0.133632660422755
0.135130854766457
0.136372706517563
0.136802226510618
0.136191121280183
0.133292434676867
0.135479383109779
0.137040241477604
0.133531991234088
0.13558484289464
0.13530421763459
0.134678710188804
0.136185938013187
0.136287597724584
0.133232148246033
0.134868148140087
0.136192462617827
0.133852396466577
0.135037332283654
0.133793005281468
0.134677398624887
0.134062620819539
0.135019665689247
0.137164826581737
0.134462066003599
0.136492815974323
0.13840640434106
0.134039811431821
0.133761190599868
0.134463765817375
0.135202883137897
0.135944307222032
0.13626098395437
0.135635436139723
0.135603740246949
0.135994111679158
0.136879671404903
0.135690593758618
0.135057504069743
0.134741958656436
0.13333287933366
0.135037674677994
0.136274874350997
0.133368885291305
0.136231418443807
0.134687945196703
0.134785038845739
0.13450719919764
0.136973006329114
0.135163365538732
0.135161267306907
0.133101831375583
0.13549615674156
0.13494340627198
0.13554293590267
0.136363872358678
0.134558698528251
0.135106437896706
0.133278208436636
0.13790023286914
0.133901872514912
0.13697035229295
0.136148986156574
0.135220737348089
0.134626299527926
