"i" "asc1" "desc1" "asc2" "desc2" "tran12" "tran21" "p"
"32" 32 2.39286129836206 2.90680917900014 6.77616775979241 6.57908308360557 0.390443794629418 0.0183949747864809 -166.690992770547
"33" 33 1.28391941544818 3.86250711097428 6.75137150764038 6.62991365721796 0.0893458033076351 0.00644764318336801 -164.610020308613
"34" 34 1.52617127578256 2.66021123027074 7.34679629418558 7.15146036900157 0.113155491101236 0.00321621129155898 -163.996858938127
"35" 35 1.36209106781057 1.39709066481508 7.20586207401298 7.10222780392601 0.157626285700304 0.00597921877294671 -164.205254064608
"36" 36 1.05832148995334 0.944717724096339 7.53785242030258 7.15022924772879 0.184600370377093 0.0136243307881266 -166.082954538727
"37" 37 1.18963236568482 1.92193499412913 7.49956142231303 7.08796649233256 0.289805069135723 0.0160801122473988 -166.723892198103
"38" 38 1.30317772672338 1.74919165295839 7.45633198126799 7.20102113135388 0.106566912366269 0.0075098253905926 -164.156713106038
"39" 39 1.09537105033605 2.84281917573247 7.57680327981769 7.46204052066883 0.0160896513025549 0.00261382830589571 -164.269134346433
"40" 40 1.49452230217312 0.980164689741497 7.85683620618249 7.89398657594237 0.0653870708512304 0.00206997813656606 -165.42101649396
"41" 41 1.74074754616867 4.53683402097587 8.26420028891902 8.05948331633944 0.0833400511254128 0.0055175679112787 -166.538378403828
"42" 42 3.57936695177627 5.37122981041708 8.26042410980943 8.04405851400864 0.115698021118893 0.00647191224532834 -166.424888217921
"43" 43 4.69456065596787 5.79306602880329 8.25089936506167 7.88541786343078 0.199261651613984 0.00668754386937077 -167.941523790759
"44" 44 4.3640376276094 5.97587103943312 8.22576170250969 7.9306853659388 0.141877761320849 0.00234122036137834 -167.080057756559
"45" 45 4.39151846714693 4.34195226760479 8.06919865197538 7.87479095889524 0.161016296262777 0.00880232878432407 -167.76358221454
"46" 46 0.663249697895754 0.576372450140432 8.32908517669834 8.052430279715 0.146952479364153 0.00846218739802032 -167.305275955487
"47" 47 0.546600184768579 0.994797592669397 8.16922556760874 7.6255502597847 0.0305355301134183 0.00636376237090129 -167.815265544613
"48" 48 1.43481383328981 1.86788620607545 7.47453810326983 7.03515543262243 0.0491303971305706 0.00469602567215562 -164.212248834181
"49" 49 1.49720097235253 5.51321900117893 6.9506729505728 6.66538732646854 0.0216266709687706 0.00258240927733015 -165.043250721153
"50" 50 2.84299151243182 3.3541091793151 6.73067512244903 6.75590376199302 0.121765123855894 0.0133392182777002 -165.244227517255
"51" 51 3.10685519832147 3.94478550443506 6.77866688022677 6.51629358598984 0.0974966630989098 0.0107679765193584 -164.353025545529
"52" 52 2.78514290928474 5.48959873980319 6.60194843384535 6.45935326368183 0.226989449259953 0.0191517570665843 -167.240858707304
"53" 53 1.49832939131293 4.87366455206367 6.98932956574782 6.37175184681913 0.178962754161096 0.0293521919436029 -170.046365529287
"54" 54 1.32350847864987 3.90948043973467 6.84360648256358 6.39696975721136 0.294734806566391 0.0261882388092594 -168.124204774517
"55" 55 3.92413161062753 5.26212540004609 6.3631668768018 6.11949977282334 0.157660212045728 0.0198352878685135 -165.948341422312
"56" 56 2.1445281688234 5.33624961872062 6.60363465897724 6.10634813148125 0.169846724870808 0.000250191289609993 -168.469701267701
"57" 57 1.20583881953073 2.68700294807381 5.9450595701127 5.19809999356568 0.0329470517173064 0.00130993536715906 -166.326446484057
"58" 58 2.13398312033373 3.74359071197754 4.7260217175181 4.2862162376049 0.109814948595621 0.00109226739828771 -161.482683449048
"59" 59 2.90691204989746 4.39419590506492 4.46860920404304 4.27432797239181 0.0318258910162454 0.00251035792705523 -159.571754640701
"60" 60 4.01219077573824 7.37381557799602 4.31855813785876 3.97011637661348 0.0547373961825718 0.00233372544150085 -161.866591932892
"61" 61 6.02248983358515 7.48112084978177 4.35169593971387 4.08441813186476 0.0395356114655398 0.00336682884669625 -162.415607494535
"62" 62 5.6253007933174 7.20845543665296 4.2805752093127 3.8694347955502 0.178376371949609 0.0135253873489599 -163.722283749797
"63" 63 4.03290852774803 4.7210788232941 3.86219384467981 3.234956283189 0.0920157733379043 0.01621248390686 -163.604832786871
"64" 64 3.00248008849795 3.61863243058747 2.84103028678754 2.44787617721762 0.243245163809248 0.0113801438709701 -157.951558529783
"65" 65 2.82178854252335 3.84952873762646 2.58472641319287 2.17944968275683 0.119610548721232 0.0035586163826766 -155.027328286275
"66" 66 2.44377551062976 4.76147863279498 2.58188545024864 2.08934987760364 0.116056197537572 0.00713463889514032 -156.098997683229
"67" 67 2.74340124083662 5.46984031306565 2.04359887966385 1.78548793235843 0.0245117972380379 0.00926660040620693 -154.496495222326
"68" 68 0.645195353045299 3.30384647483188 1.54389508471388 1.55936304848078 0.0271640558772419 0.0125874957026501 -152.535130172913
"69" 69 2.73240682907981 3.41860400766874 1.54610648565222 1.22438117756863 0.22135071746834 0.0118795077692432 -150.562691329854
"70" 70 2.3514769546991 4.6415388631341 1.60243527103281 1.37069327647785 0.209065203817865 0.00513259631349056 -151.046664742661
"71" 71 4.59298378163361 4.80089956103624 1.85002995657211 1.74854274671883 0.166598361717668 0.0061715548538972 -154.603869141259
"72" 72 1.93708269462483 5.01022534821923 2.05353571764344 1.79934899256774 0.0908480629942024 0.0126859637772429 -154.980467398674
"73" 73 2.25403258573501 5.28796149891191 1.88886686603272 1.28078657776599 0.113873961240283 0.00926208452254238 -153.99295381256
"74" 74 3.03414255505408 5.22835460659995 1.86140281376466 1.33972829867209 0.10392904155289 0.00832431467772535 -152.355929188238
"75" 75 3.4854102877969 4.96237514457503 1.8430193410371 1.38103323493386 0.0761477204628108 0.00182125301602546 -151.336739028338
"76" 76 2.87375998077612 4.68680525231896 1.5443907442583 1.10628261212777 0.0801931549544653 0.00111295584729465 -148.861515752886
"77" 77 1.61435310783245 2.07841196000168 1.231714476281 0.430277149969534 0.0447957141278111 0.000509357024775737 -150.177481647594
"78" 78 1.17958235824743 3.16961603312294 0.667097569220867 0.361462652915434 0.0411532279669977 0.00610186999102829 -140.075318896509
"79" 79 1.59924906636258 3.81108399760956 0.421321679176548 0.262508999964452 0.04221295524365 0.00167757366847902 -139.032393718069
"80" 80 1.98170213870708 2.49037358894305 0.567625865494457 0.410156682748049 0.0597049764857123 0.00690951454679603 -140.730194438327
"81" 81 0.701801708027372 2.90095618953069 0.34547679302828 0.242811105418458 0.00126480662694341 0.00770505007397497 -140.828080274838
"82" 82 1.22407117974787 3.28104210978673 0.548227977668548 0.225093681770907 0.140978612403276 0.00414841847797477 -139.315843466227
"83" 83 1.8066777760352 2.81327370174987 0.526135612762013 0.366980585772911 0.0365014730678281 0.000249837120732325 -140.395434603397
"84" 84 1.68250842065353 4.40501105105577 0.365551571293302 0.537279352219837 0.111379385549413 0.00816587519214656 -140.989192680439
"85" 85 2.19847620823254 3.94517618433784 0.374386214297447 0.39259056611768 0.206060039006714 0.00384485416138514 -141.038987061489
"86" 86 2.80049524182034 3.92808596240463 0.662244808576116 0.342662464552731 0.0352085228948405 0.00388252677221965 -140.13980051096
"87" 87 2.63933363757818 6.99901806592381 0.29218496222255 0.346339622176191 0.0949864009783818 0.0174054451691898 -146.268725557744
"88" 88 4.56002412768417 4.61980088455984 0.22620613539506 0.209927014590454 0.128346955805215 0.0113731200944947 -139.828720614972
"89" 89 4.69173307467012 4.8164661067182 0.0518545704346455 0.192228885199192 0.126372653030428 0.0206388001874739 -138.678799091367
"90" 90 4.33821559690089 4.15458390309035 0.071641893773763 0.125169783973398 0.187401642955511 0.0175300234321443 -136.910273906454
"91" 91 3.94724928485533 3.80499280863104 0.172614218060312 0.010597898242251 0.219415709506665 0.0186463758999466 -137.109805620013
"92" 92 4.06752807660474 4.30857884204101 0.289663711498049 0.0147171941360919 0.198970717046856 0.0140823547953899 -137.354354055298
"93" 93 4.70886073374346 4.83137279842475 0.141361333282851 0.200247350830788 0.13669722595044 0.00806967603149506 -139.042635961392
"94" 94 4.32472025983052 4.98219773210489 0.0249400908492281 0.212950299012505 0.124616038672274 0.00496674351073633 -139.160432780385
"95" 95 4.75340725905888 4.98256341563502 0.00728274396317289 0.122368104690321 0.233562458161844 0.00668500595830227 -137.51282578257
"96" 96 5.01706655376361 5.01118638790145 0.0613282331540114 0.0969586958442437 0.182136259887223 0.00637791528655145 -137.743590296453
"97" 97 5.07954328059294 4.75928770476793 0.0190147169536025 0.201912888662353 0.189554368863891 0.0250273952792434 -138.610518026365
"98" 98 4.57304035346849 4.28173411362051 0.0103981725634583 0.0231115494578068 0.41081316036056 0.0875189950282384 -139.732842940204
"99" 99 4.60409810399637 4.88272671373415 0.0158254866624324 0.0480458974463341 0.306851834768529 0.0654694142445071 -138.403742491599
"100" 100 4.53988113739767 4.78387492644718 8.99268541343041e-05 0.0142202787831734 0.353717372327515 0.0669601023688443 -136.642840102373
"101" 101 4.74953492259225 5.47537331525463 0.0202330838575678 0.0022478025851033 0.374895616838194 0.0607533830233437 -137.443223981842
"102" 102 5.3978295161639 5.84766256635859 0.0609032863569497 0.00641687241701235 0.385434855803941 0.0234385534446134 -138.984985233639
"103" 103 5.98471418544312 5.8973018616906 0.190786235630811 0.0546080002732402 0.200630739002565 0.0260318263119567 -139.74648099148
"104" 104 5.5246165187631 5.85305669034407 0.21454999749767 0.156841674052731 0.322599008633206 0.0200245442533352 -141.170456755055
"105" 105 5.0106410695235 5.18273998816317 0.0306800759135467 0.077188106282454 0.210143458334921 0.0491587955786034 -139.176515803653
"106" 106 4.95084693900574 5.63635777363523 0.0720794751400839 0.139360482205025 0.174083743586778 0.00411043767570207 -139.260459080448
"107" 107 4.94488699329887 5.34431840505671 0.10129291262649 0.0985267875376359 0.108893930839471 0.00662015539996473 -138.606334578098
"108" 108 5.15074801097033 5.33536448373072 0.157898691829784 0.371927063139476 0.143813115550793 0.00576283499403138 -141.658398266133
"109" 109 4.47800679187191 4.94893038825411 0.297968955069476 0.169244675559833 0.317347972439964 0.0282762267536157 -141.676506637459
"110" 110 4.45875056486785 3.73471582952562 0.030058462392278 0.00723275414220366 0.332835153497052 0.0405526409236261 -138.180428073459
"111" 111 3.09255261277415 3.65008868529204 0.0331997039232162 0.0559403559294305 0.627773275794533 0.0398292722936833 -140.655014771946
"112" 112 3.63128751698469 3.9204618352753 0.0295730014824825 0.0330599289710689 0.17443466939414 0.0214944095871143 -135.058868686959
"113" 113 4.4332576890935 4.81406085015321 0.0259798287229863 0.0251236446660089 0.212103230369691 0.0282372023877608 -135.530857119821
"114" 114 4.11926446768854 3.68349606153401 0.0248598441127567 0.0458903499347266 0.35300860169373 0.0345298151592797 -136.943047839418
"115" 115 3.50739629288929 3.2192531133506 0.0227783589176314 0.0950647663528349 0.245347378089739 0.0225770810177939 -135.439408751792
"116" 116 2.84322482574817 4.06870023942083 0.143907880747085 0.110956983478098 0.354919200817521 0.0188896918948297 -140.424692243091
"117" 117 2.73435283191861 4.41191093870574 0.180437901902209 0.111618064963471 0.160318971221121 0.0120545354399247 -140.835240275621
"118" 118 4.52194122927524 4.24840942709268 0.178852304165793 0.0237620398045071 0.184819701124342 0.0131916492745144 -137.436051935234
"119" 119 3.97707389761081 4.30440893953724 0.0901315948520005 0.108372204298563 0.0888293720290614 0.0117896486082988 -138.269615734092
"120" 120 3.98955789142864 5.34674341911672 0.433015655218089 0.167659601604403 0.248235226952307 0.0277618815643462 -142.247124023442
"121" 121 4.88693274274777 5.88139798605219 0.151643125447385 0.0843560203256897 0.220368141491085 0.0239082889875238 -139.577319428782
"122" 122 5.73367512750567 5.92656499981538 0.00382316538016332 0.103063546941334 0.524699547965245 0.0167033840353115 -140.988767863289
"123" 123 5.41968410789609 5.35394114604056 0.00304641646182654 0.00389523933538639 0.359271909164432 0.0336770193584805 -136.75725710781
"124" 124 5.22671350117323 6.11894732812111 0.00811665749940162 0.0345318315464525 0.366134316071717 0.0218911598844423 -137.203282063189
"125" 125 5.43249022963325 5.54926022492265 0.0243391143815237 0.0458930971604714 0.28114205357438 0.0256172653736019 -136.563387022833
"126" 126 5.40162196306722 5.24008796320568 0.0367825432779954 0.0413025066973831 0.317648480015379 0.0210267245120259 -137.779764922244
"127" 127 5.70684579197682 6.31071191698655 0.0301037289814129 0.021228064078236 0.302253193611953 0.0285103849045581 -137.305166265864
"128" 128 6.01829876149059 5.01009915347596 0.0418170121270521 0.0432583770628899 0.278663096214225 0.0439737737599639 -141.83374276062
"129" 129 4.53641459386975 5.98290906504514 0.048230886714121 0.0539346711269296 0.481425485919653 0.047346212905436 -141.602939682204
"130" 130 4.06004994611704 3.05207809297733 0.0440982418559996 0.1920849373721 0.411161866903037 0.0737817921104842 -145.41901747844
"131" 131 2.94604109746552 3.03746511636683 0.0388773851260126 0.167821075216489 0.485399371743225 0.0338136326707594 -139.994779914126
"132" 132 2.38576888928077 3.02388200477106 0.0358543409112619 0.172027561041944 0.299620637045561 0.0273835847668752 -137.910757778219
"133" 133 2.3872854279229 2.01791125427702 0.0374688307604087 0.105683462069114 0.312725054689097 0.0173086354018187 -137.271964729872
"134" 134 2.06125608650773 1.68084503941076 0.00662349271392123 0.16929308536133 0.315376168946598 0.032450911606405 -138.129678570996
"135" 135 1.91852988087238 1.75105925984549 0.0158832126143434 0.00997940984495647 0.173058968496384 0.0290466423499514 -135.835002605879
"136" 136 1.38382762885216 1.84609448491025 0.0138108342964685 0.0438780841031497 0.176285859993591 0.0395083641294717 -136.959116993298
"137" 137 1.84624873194211 2.22678540613234 0.00811760698703701 0.0884637712376806 0.390784283768454 0.0432120254035987 -137.22610148787
"138" 138 2.29033859788323 3.22075807079715 0.00951651593803151 0.0439330314342252 0.255075214872059 0.0105156307873889 -136.482661259036
"139" 139 3.84446358723793 3.99425770930917 0.0149913588845793 0.0747937066556561 0.194235755089055 0.0169640544405039 -134.535098104676
"140" 140 3.74797725078435 4.28011284234526 0.00624481712752193 0.0903864137190113 0.251251328772693 0.0318205172865094 -135.371832643376
"141" 141 3.72045856743377 4.03395234059653 0.00582953378763931 0.0897954536444069 0.228646229633886 0.0333013930766012 -135.067786402949
"142" 142 4.10946302200573 4.51950779447795 0.0202511353460948 0.0572263701316616 0.279260411494047 0.034703827421358 -135.566651055678
"143" 143 4.58068811043291 4.54676478864764 0.093349253036627 0.0230293520941217 0.280855613048525 0.0282501051463998 -138.061104252852
"144" 144 4.04762166547535 4.61751647834098 0.0890089493032881 0.109024905842418 0.3369241062285 0.0260291295496698 -138.408595730024
"145" 145 4.62389451531785 4.82632420219462 0.059133598782348 0.0688940833171799 0.174679596930878 0.0201033141865465 -136.915031117812
"146" 146 4.49674522008261 4.65440870736537 0.0573416692555153 0.0201409545077283 0.183864751117067 0.0243064261150573 -137.210948514333
"147" 147 4.90365302901166 4.76696054883608 0.0593185975691429 0.180408406604203 0.29154326558892 0.0193246280008499 -138.552195644237
"148" 148 5.01222936401343 4.47007850694993 0.0775945080600477 0.173106268121943 0.102355131505686 0.0122132884151236 -139.568679573712
"149" 149 4.65788664567503 4.34041520727697 0.0578737908178454 0.14425993348723 0.165031200646877 0.00358691557482016 -138.920438881608
"150" 150 3.68075250769971 4.47842906541671 0.0272583246803621 0.0311040528648369 0.302216253400939 0.0461201444773353 -136.792872412764
"151" 151 3.78729587313985 4.28553825830739 0.0284583565052829 0.033191353261273 0.253686777518008 0.0488363140752073 -136.68111036359
"152" 152 4.28999725175655 4.50338642242148 0.00120271034502881 0.0690538666327895 0.305168914932341 0.0507753209942283 -136.228837744454
"153" 153 4.44337208663411 4.77236954767407 0.00272765075079215 0.0643604988040794 0.198682349158827 0.00730485538176083 -135.740439721601
"154" 154 5.16240628043211 4.72386885975516 0.0270396330199274 0.038623166789106 0.200637071164914 0.0268659538912845 -137.548838300102
"155" 155 3.40629601943779 4.7133579253357 0.278405408938999 0.0167291822588356 0.3062324631407 0.027185203958763 -140.096585472254
"156" 156 3.88598525000917 4.09199602769304 0.0852053632928839 0.0496213511018416 0.12197305906295 0.0373028953417162 -140.370943199585
"157" 157 3.89886051934526 3.86262626640259 0.0830795475481869 0.108102219028751 0.146758527826249 0.0094810999408833 -136.581113033532
"158" 158 3.48937382000624 4.80695552691011 0.0682930406132436 0.100526825926475 0.221558174478088 0.0205627834441254 -139.023958562245
"159" 159 3.77892911832385 3.53942988469019 0.0924945852413896 0.267802071894012 0.231121401453527 0.0171409550927271 -138.746071585913
"160" 160 3.57264370889216 3.25236392748135 0.09191796298543 0.128834776768403 0.233394463678899 0.0111725383193609 -137.152145668224
"161" 161 3.11967780433487 3.68758915719679 0.0602953157201721 0.156118075131637 0.218473754960704 0.00432880747278977 -138.298727492924
"162" 162 4.28173891314885 5.0555490303436 0.0326422901623925 0.105035515808237 0.144280181046327 0.0166586312310826 -137.420949425475
"163" 163 4.72053186611333 5.34633357147389 0.0549077421388688 0.0714397526962684 0.177672294253314 0.0135678103858188 -137.252950474005
"164" 164 5.18073503609686 4.66924440144714 0.0063138748078722 0.0890127786248045 0.338395240297512 0.0596109240325556 -139.680205454671
"165" 165 3.56522624346449 2.97631858751189 0.0114224314180708 0.0054410692795246 0.634782359466854 0.0466017598947861 -140.372857867767
"166" 166 3.72274625039769 3.532353933159 0.00281882136283061 0.00403550158263309 0.413396240110224 0.0447310863198585 -135.698594939848
"167" 167 3.57080761072303 3.95337857082553 0.04076422118678 0.0033571913574435 0.444094278322976 0.084068600153493 -139.078687375912
"168" 168 4.19322978953398 4.25486535655294 0.0247108133788314 0.0166349797669666 0.652668929705984 0.044964117805927 -140.030720582784
"169" 169 4.65566356803885 5.57531944044819 0.0120750264530433 0.00926299274720884 0.466956929054821 0.0633603467097215 -138.042185444508
"170" 170 5.14536782694926 5.34804383691988 0.0068327343713304 0.000434744449774566 0.476778983989473 0.0513039851646112 -137.252389707502
"171" 171 4.94670829631022 5.09944832313233 0.0221561698555184 0.00117305170061479 0.304348365036043 0.0500861288798615 -136.561707877184
"172" 172 4.84815004784293 5.0935658690804 0.0282613688736967 0.0234190163342735 0.255300060915394 0.0151133290815946 -136.30708749577
"173" 173 4.34193444538847 4.35379283811216 0.0173738136221591 0.0905750889451234 0.225360403693188 0.0207825835920007 -135.345757145608
"174" 174 4.56141779887547 4.00233476124296 0.105359383822407 0.0676450559689854 0.443736934046034 0.0679200423252138 -142.999197178214
"175" 175 2.79340321250453 4.21882890523222 0.292225931684009 0.0438287249348519 0.404965698109495 0.0438568027536775 -142.472880969145
"176" 176 3.93965659563026 3.58115436748142 0.132364805506381 0.0355339079632764 0.195351153146798 0.0497334881141553 -140.833487900036
"177" 177 3.78626969085043 3.83023437546829 0.212645873702749 0.0549629491375478 0.241173472066156 0.018627552756026 -137.338441228292
"178" 178 3.39461656340067 3.79661311578073 0.204173548859529 0.0759954871537891 0.256837410008533 0.0167058070165856 -137.701548824177
"179" 179 3.70163679086406 3.01288140828568 0.29911019492954 0.140359682663668 0.316221697985082 0.0370005308069959 -142.049664394465
"180" 180 3.38689267596154 3.27515256979604 0.231783079396294 0.297765491379621 0.240946466718656 0.0435902810252851 -143.21340930597
"181" 181 3.76603811775342 2.99433025682977 0.173845233669099 0.00544339596017275 0.300115883069271 0.0502067123522935 -141.17026770308
"182" 182 3.11147518318933 3.47444867465549 0.293651719765584 0.0528861689662386 0.495958920492418 0.0617387545695562 -142.933502828135
"183" 183 2.65609728065023 2.58994266920486 0.329717873706418 0.067241194612905 0.42214491611575 0.0358760691367847 -141.159193213244
"184" 184 0.300030754830198 1.76044080863173 0.587310639644246 0.0673065367826236 0.330954007538055 0.0417621688715974 -145.987106219356
"185" 185 0.720442316946638 2.30839569863343 0.0859723879747796 0.127705670685547 0.297549995512263 0.0419647165909719 -144.09133690165
"186" 186 1.55999625222421 1.57843674394129 0.0414771045548881 0.158658467020135 0.412960262446241 0.0363651708015007 -140.86442828631
"187" 187 1.54958239456199 1.71098133973318 0.0260363119023139 0.204415459024477 0.327998495028318 0.0282826703940037 -139.517933936324
"188" 188 1.54489448348026 1.41770878622845 0.0245562494037089 0.0427369338279432 0.196584815134478 0.0265239474514318 -136.362718670249
"189" 189 1.64799300859091 2.09842567580894 0.0247894441013763 0.0146182405385547 0.199548308331177 0.0101553262533675 -135.924447388036
"190" 190 2.1819219467706 2.52713852873781 0.0143071079287978 0.0516917237289191 0.137464215536361 0.0184658226044396 -134.613787802829
"191" 191 2.1439146733947 2.11750338711109 0.0367761874465131 0.0673707384313171 0.160351725058642 0.0206804152325961 -135.437749665456
"192" 192 2.24209072872252 2.7566244288874 0.0224143061244955 0.0375432913747926 0.163749319183819 0.0460191764311085 -137.33838982495
"193" 193 2.56330986515302 2.51974395544179 0.0525239681386154 0.10704417908013 0.188848930211079 0.0134934852567981 -135.49864225456
"194" 194 2.31201953447393 1.49069408547066 0.124850499504085 0.178471636165011 0.143130321346125 0.013295377624504 -139.862294545533
"195" 195 1.68496240044339 2.03738579695562 0.130409100122127 0.120457843898035 0.15196320779092 0.016482182160635 -138.046623142654
"196" 196 1.80402924191454 2.12738676072296 0.408704780878678 0.117510672119848 0.209417326090252 0.020811716836675 -139.851313663198
"197" 197 1.34969538888139 2.48822893665622 0.104406090275137 0.102094495711255 0.185854130043771 0.0167711210536389 -140.663565408874
"198" 198 2.54543869337631 2.93263571301011 0.00748152500999274 0.116669408250892 0.198681599118561 0.0192404960659448 -134.763132328186
"199" 199 2.73969924148869 2.56682543168256 0.0465336151986109 0.103159012069739 0.147791389977792 0.0280641031302101 -136.943746286778
"200" 200 2.36438105325327 2.49732497340534 0.000276781538101813 0.138930792375994 0.240502964985008 0.0275572169367898 -135.199343448836
"201" 201 2.71741963642909 3.04404062997049 0.0137232246934271 0.222999054878395 0.271159119925199 0.0127674687935038 -137.723740765901
"202" 202 3.48618833631162 3.4860823988727 0.013349581884582 0.229882748287365 0.138651144387757 0.0209490364202101 -137.855085744463
"203" 203 4.337297236151 3.56918967482492 0.0333458827011364 0.132872454951925 0.34667314212526 0.0263699434365314 -139.000187433748
"204" 204 3.90904118630259 3.67875234818197 0.030750408884704 0.0885814066779038 0.344701962719094 0.0372475216845226 -137.03697004274
"205" 205 3.5977414797009 3.50980396608822 0.0227334123003818 0.086550305356561 0.376882937913581 0.02400579937967 -136.504464604112
"206" 206 3.27482677583145 3.54289765407578 0.0168913429238628 0.106162683746143 0.324125234191251 0.0345837917116379 -135.98204455793
"207" 207 3.11494300144502 3.44841486283939 0.0172430361717852 0.0110506126253013 0.452305076619266 0.0497787267155233 -135.910586385871
"208" 208 3.00400155866141 3.51829014304365 0.0185336446437225 0.00369917397301174 0.256524106467824 0.0412070998750374 -134.545471348757
"209" 209 3.50568882310848 4.08842740243383 0.00865220261987119 0.000389366413961387 0.336157286633011 0.0531090860844663 -135.307299311276
"210" 210 3.04975387442696 3.39272869610726 0.00836261500594549 0.000623401388380049 0.380092898041759 0.065002269057643 -135.415555170534
"211" 211 3.16385226143504 3.58936718275372 0.0124780655776244 0.0403515947285282 0.496939662583893 0.0234628786983652 -137.712068458709
"212" 212 3.52921398447504 3.51907711548277 0.00897788397551753 0.044815628018762 0.282975192410451 0.0386996328155886 -134.541331657927
"213" 213 2.57096791311184 3.44859952727952 0.0163933460952027 0.0483748314708615 0.296795092235684 0.0346018102858925 -135.99565204369
"214" 214 3.66572736863165 4.12060383195553 0.00739500792672227 0.0560428686256382 0.266749388968379 0.0389250355443249 -134.898280714513
"215" 215 4.01357829872889 4.25845697076432 0.00260100393738558 0.0502869377820874 0.236074975523857 0.0380194339918417 -134.703113427901
"216" 216 3.99281845909751 4.35270908621514 0.00843494416568667 0.024261333255903 0.341760471103047 0.0421646946686617 -134.933828656177
"217" 217 3.85406606199989 4.94584069584703 0.0288355875872667 0.0096508228570733 0.369879970310432 0.0433332212928765 -137.254937860959
"218" 218 3.95866158674613 3.7319723096333 0.0756482957067979 0.0787511907447345 0.27591489741957 0.0721150077164255 -141.806949558592
